영업상태명,소재지전체주소,도로명전체주소,사업장명,최종수정시점,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),위생업태명,시도,지역구,주소_매장명
영업/정상,서울특별시 강남구 일원동 628-6,"서울특별시 강남구 개포로128길 33, 지상1층 104호 (일원동)",솔트 플러스 39(Salt Plus 39),45196.45936,45198.01255,기타,207378.8647,443440.0829,기타,서울특별시,강남구,개포로128길 33 솔트 플러스 39(Salt Plus 39)
영업/정상,서울특별시 강남구 대치동 626 청실종합상가,"서울특별시 강남구 남부순환로 2917, 청실종합상가 지하1층 31호,32호 (대치동)",청담 수,45212.67319,45214.01226,한식,205154.6381,443439.9816,한식,서울특별시,강남구,남부순환로 2917 청담 수
영업/정상,서울특별시 강남구 역삼동 605-17,"서울특별시 강남구 봉은사로 170, 지상1층 101호 (역삼동)",타이거꼬마김밥(언주역점),45212.64476,45214.01226,분식,202828.8461,444942.6561,분식,서울특별시,강남구,봉은사로 170 타이거꼬마김밥(언주역점)
영업/정상,서울특별시 강남구 역삼동 834-46 청암빌딩,"서울특별시 강남구 역삼로 140, 청암빌딩 지하2층 5호 (역삼동)",까사피에스타 강남점,45265.46987,45267.11111,경양식,203016.4114,443565.0522,경양식,서울특별시,강남구,역삼로 140 까사피에스타 강남점
영업/정상,서울특별시 강남구 논현동 167-28,"서울특별시 강남구 강남대로120길 13, 지하1층 (논현동)",로쿄 신논현,45267.74634,45269.11111,경양식,202098.4863,445004.7334,경양식,서울특별시,강남구,강남대로120길 13 로쿄 신논현
영업/정상,서울특별시 강남구 신사동 657-1 웬즈데이빌딩,"서울특별시 강남구 선릉로155길 12, 웬즈데이빌딩 3층 (신사동)",도산정육블랙 청담본점,45212.48306,45214.01226,한식,203360.8116,447035.9733,한식,서울특별시,강남구,선릉로155길 12 도산정육블랙 청담본점
영업/정상,서울특별시 강남구 역삼동 837-22,"서울특별시 강남구 강남대로62길 13, 지상1층 (역삼동)",신의주찹쌀순대,45212.45148,45214.01226,한식,202815.3414,443155.0346,한식,서울특별시,강남구,강남대로62길 13 신의주찹쌀순대
영업/정상,서울특별시 강남구 개포동 1263-12,"서울특별시 강남구 개포로25길 16, 지상1층 103호 (개포동)",이더웨이 쏘 굿,45210.67182,45212.01229,경양식,204194.906,441982.279,경양식,서울특별시,강남구,개포로25길 16 이더웨이 쏘 굿
영업/정상,서울특별시 강남구 신사동 501 신사미타워,"서울특별시 강남구 강남대로 616, 신사미타워 지상1층 103호 (신사동)",153구포국수 신사점,45210.6161,45212.01229,한식,201677.9259,446068.4426,한식,서울특별시,강남구,강남대로 616 153구포국수 신사점
영업/정상,서울특별시 강남구 역삼동 786,"서울특별시 강남구 도곡로33길 8, 지상1층 102호 (역삼동)",쇼킹피자 역삼점,45245.63778,45247.11111,기타,203788.1012,443531.2308,기타,서울특별시,강남구,도곡로33길 8 쇼킹피자 역삼점
영업/정상,서울특별시 강남구 역삼동 601-7,"서울특별시 강남구 봉은사로2길 7, 지상2층 202호 (역삼동)",초이다이닝 강남점,45210.47116,45212.01229,일식,202197.9447,444669.4986,일식,서울특별시,강남구,봉은사로2길 7 초이다이닝 강남점
영업/정상,서울특별시 강남구 삼성동 77-28,"서울특별시 강남구 영동대로115길 15, 지상1층 (삼성동)",랩(LAB),45232.71169,45234.01206,기타,205118.6677,445806.6071,기타,서울특별시,강남구,영동대로115길 15 랩(LAB)
영업/정상,서울특별시 강남구 대치동 316 은마아파트,"서울특별시 강남구 삼성로 212, 은마상가 비블럭 지하1층 6호 (대치동, 은마아파트)",산월수제비,45203.62289,45205.01235,분식,205707.0894,443914.1941,분식,서울특별시,강남구,삼성로 212 산월수제비
영업/정상,서울특별시 강남구 역삼동 708-33 역삼동 벤처빌딩,"서울특별시 강남구 테헤란로52길 21, 역삼동 벤처빌딩 지하1층 7호 (역삼동)",골든웍 볶음밥,45203.56182,45205.01235,한식,204222.8929,444524.8227,한식,서울특별시,강남구,테헤란로52길 21 골든웍 볶음밥
영업/정상,서울특별시 강남구 일원동 743 디에이치 자이 개포,"서울특별시 강남구 영동대로 22, 827동 지상1층 에스201-215호 (일원동, 디에이치 자이 개포)",도란,45203.53012,45205.01235,일식,206573.6482,443195.1892,일식,서울특별시,강남구,영동대로 22 도란
영업/정상,서울특별시 강남구 청담동 32-6,"서울특별시 강남구 삼성로133길 14, 지상1층 101호 (청담동)",금돈옥 청담점,45203.50884,45205.01235,한식,204201.5301,446363.0867,한식,서울특별시,강남구,삼성로133길 14 금돈옥 청담점
영업/정상,서울특별시 강남구 논현동 225-6 논현 아이파크,"서울특별시 강남구 언주로 615, 논현 아이파크 103동 지하1층 B116호 (논현동)",엠브이피자 강남점,45265.63475,45267.11111,경양식,203108.3618,445369.4291,경양식,서울특별시,강남구,언주로 615 엠브이피자 강남점
영업/정상,서울특별시 강남구 논현동 211-21 펜트힐 루 논현,"서울특별시 강남구 언주로 641, 펜트힐 루 논현 지상2층 204호 (논현동)",앨리스 스튜디오 공간대여 티카페 강남점,45295.69855,45297.11111,기타,203021.9091,445735.022,기타,서울특별시,강남구,언주로 641 앨리스 스튜디오 공간대여 티카페 강남점
영업/정상,서울특별시 강남구 압구정동 494 갤러리아백화점,"서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)",데일리픽스,45231.49256,45233.01207,경양식,203470.8484,447369.5799,경양식,서울특별시,강남구,압구정로 343 데일리픽스
영업/정상,서울특별시 강남구 대치동 901-74,"서울특별시 강남구 역삼로77길 15, 지상1층 101호 (대치동)",헤일리스커피,45231.4687,45233.01207,경양식,204892.9485,444587.0856,경양식,서울특별시,강남구,역삼로77길 15 헤일리스커피
영업/정상,서울특별시 강남구 논현동 108 논현웰스톤,"서울특별시 강남구 학동로43길 38, 지하2층 제비201호 주방5호 (논현동, 논현웰스톤)",부리또리(강남구청점),45231.60032,45233.01207,기타,203292.307,446247.5115,기타,서울특별시,강남구,학동로43길 38 부리또리(강남구청점)
영업/정상,서울특별시 강남구 청담동 88-19,"서울특별시 강남구 선릉로158길 14-2, 지하1층 (청담동)",청담 여백,45184.42794,45186.01255,일식,203550.222,446995.8595,일식,서울특별시,강남구,선릉로158길 14-2 청담 여백
영업/정상,서울특별시 강남구 대치동 316 은마아파트,"서울특별시 강남구 삼성로 212, 은마상가 지상1층 A-117호 (대치동, 은마아파트)",샐러리아 대치은마점,45280.63998,45283.11111,경양식,205707.0894,443914.1941,경양식,서울특별시,강남구,삼성로 212 샐러리아 대치은마점
영업/정상,서울특별시 강남구 압구정동 494 갤러리아백화점,"서울특별시 강남구 압구정로 343, 갤러리아백화점 고메이 494 식품관 지하1층 (압구정동)",알로하포케 갤러리아압구정점,45184.76456,45186.01255,"외국음식전문점(인도,태국등)",203470.8484,447369.5799,"외국음식전문점(인도,태국등)",서울특별시,강남구,압구정로 343 알로하포케 갤러리아압구정점
영업/정상,서울특별시 강남구 대치동 942-3,"서울특별시 강남구 삼성로 436, 지상1층 101호 (대치동)",민 위스키(Min Whiskey),45229.60043,45231.11111,경양식,205021.4277,444851.2607,경양식,서울특별시,강남구,삼성로 436 민 위스키(Min Whiskey)
영업/정상,서울특별시 강남구 역삼동 707-34 한신인터밸리24,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 지하2층 B105호 (역삼동)",불나는 칼국수,45196.60992,45198.11111,한식,204044.7899,444529.8404,한식,서울특별시,강남구,테헤란로 322 불나는 칼국수
영업/정상,서울특별시 강남구 논현동 183-10,"서울특별시 강남구 강남대로118길 28, 지상1층 (논현동)",카페 바바바(cafe BAVABA),45184.6437,45186.01255,경양식,202200.3753,444955.5629,경양식,서울특별시,강남구,강남대로118길 28 카페 바바바(cafe BAVABA)
영업/정상,서울특별시 강남구 역삼동 727-14 프라임빌딩,"서울특별시 강남구 논현로 412, 프라임빌딩 지상1층 105호,106호 (역삼동)",옛날그맛 명동칼국수,45184.63373,45186.01255,한식,203390.3904,443864.7659,한식,서울특별시,강남구,논현로 412 옛날그맛 명동칼국수
영업/정상,서울특별시 강남구 역삼동 827-3,"서울특별시 강남구 강남대로84길 24-4, 지하1층 (역삼동)",뉴욕바,45218.69447,45220.0123,한식,202635.5259,443839.9336,한식,서울특별시,강남구,강남대로84길 24-4 뉴욕바
영업/정상,서울특별시 강남구 논현동 108 논현웰스톤,"서울특별시 강남구 학동로43길 38, 지하2층 제비201호 주방1호 (논현동, 논현웰스톤)",오육 논현점,45218.51866,45220.0123,한식,203292.307,446247.5115,한식,서울특별시,강남구,학동로43길 38 오육 논현점
영업/정상,서울특별시 강남구 논현동 119 The Pinnacle Gangnam,"서울특별시 강남구 학동로 343, The Pinnacle Gangnam 지하2층 B203호 (논현동)",후토루 강남구청점,45184.61936,45186.01255,일식,203522.6117,446136.225,일식,서울특별시,강남구,학동로 343 후토루 강남구청점
영업/정상,서울특별시 강남구 청담동 31-12,"서울특별시 강남구 삼성로 725, 신관 지상1층 102호 (청담동)",쉘터에이(Shelter A),45184.60536,45186.01255,기타,204261.0098,446438.7654,기타,서울특별시,강남구,삼성로 725 쉘터에이(Shelter A)
영업/정상,서울특별시 강남구 논현동 241-16,"서울특별시 강남구 학동로50길 7, 지상1층 101호,104호 (논현동)",우리 청담점,45184.58539,45186.01255,한식,203472.0061,446003.9858,한식,서울특별시,강남구,학동로50길 7 우리 청담점
영업/정상,서울특별시 강남구 삼성동 159 코엑스,"서울특별시 강남구 영동대로 513, 코엑스 지하1층 H103B호 (삼성동)",유아왓유잇(YWE) 코엑스점,45184.51757,45186.01255,기타,205130.5917,445590.0968,기타,서울특별시,강남구,영동대로 513 유아왓유잇(YWE) 코엑스점
영업/정상,서울특별시 강남구 대치동 898,"서울특별시 강남구 선릉로 418, 지상1층 104호 (대치동)",빠리냉삼,45184.4561,45186.01255,한식,204379.6026,444450.0756,한식,서울특별시,강남구,선릉로 418 빠리냉삼
영업/정상,서울특별시 강남구 신사동 613-5 캐럴라인타워,"서울특별시 강남구 압구정로32길 11, 지상1층 102호 (신사동)",콜비 에비뉴,45184.42374,45186.01255,기타,202601.2166,447186.6595,기타,서울특별시,강남구,압구정로32길 11 콜비 에비뉴
영업/정상,서울특별시 강남구 논현동 205-8 운현오피스텔,"서울특별시 강남구 봉은사로 143, 운현오피스텔 지하1층 (논현동)",자몽여성전용사우나,45231.68896,45233.11111,한식,202596.6667,444917.7281,한식,서울특별시,강남구,봉은사로 143 자몽여성전용사우나
영업/정상,서울특별시 강남구 논현동 140-22,"서울특별시 강남구 강남대로126길 17, 1층 2호,3호 (논현동)",봉이치킨호프,45204.61362,45206.01235,호프/통닭,202044.8031,445275.3584,호프/통닭,서울특별시,강남구,강남대로126길 17 봉이치킨호프
영업/정상,서울특별시 강남구 신사동 642-2,"서울특별시 강남구 압구정로48길 24, 지하1층 (신사동)",우에다,45204.60395,45206.01235,일식,203174.0822,447190.7876,일식,서울특별시,강남구,압구정로48길 24 우에다
영업/정상,서울특별시 강남구 논현동 221-7 한양수자인 어반게이트,"서울특별시 강남구 봉은사로29길 35, 지하2층 B201호,B202호,B203호 주방22호 (논현동, 한양수자인 어반게이트)",외길곱창 논현점,45218.69751,45220.11111,한식,202894.2962,445277.7231,한식,서울특별시,강남구,봉은사로29길 35 외길곱창 논현점
영업/정상,서울특별시 강남구 신사동 576-3,"서울특별시 강남구 압구정로28길 22-9, 지상2층 (신사동)",신사약방진,45204.49088,45206.01235,한식,202297.4819,446978.0023,한식,서울특별시,강남구,압구정로28길 22-9 신사약방진
영업/정상,서울특별시 강남구 역삼동 769-1 삼환 아르누보,"서울특별시 강남구 역삼로 204, 삼환 아르누보 지하1층 B07,B08호중 103호 (역삼동)",딩딤1968 역삼점,45204.46058,45206.01235,중국식,203453.0744,443736.6858,중국식,서울특별시,강남구,역삼로 204 딩딤1968 역삼점
영업/정상,서울특별시 강남구 도곡동 963 역삼럭키아파트,"서울특별시 강남구 논현로 213, 지하1층 B118호 (도곡동, 역삼럭키아파트)",해장촌,45195.73733,45197.01243,한식,203467.5064,443139.6617,한식,서울특별시,강남구,논현로 213 해장촌
영업/정상,서울특별시 강남구 개포동 186-13 메트하임,"서울특별시 강남구 개포로 504, 메트하임 17층 1701호 (개포동)",37.5 시그니처 개포점,45195.69906,45197.01243,패밀리레스트랑,205871.3813,442986.5971,패밀리레스트랑,서울특별시,강남구,개포로 504 37.5 시그니처 개포점
영업/정상,서울특별시 강남구 대치동 889-68 현대선릉 GOLD TOWER,"서울특별시 강남구 선릉로86길 15, 현대선릉 GOLD TOWER 지상1층 103호 (대치동)",잔느(Zanne),45195.67184,45197.01243,호프/통닭,204424.6966,444593.6053,호프/통닭,서울특별시,강남구,선릉로86길 15 잔느(Zanne)
영업/정상,서울특별시 강남구 역삼동 831-24 예미프레스티지,"서울특별시 강남구 강남대로78길 12, 예미프레스티지 지상1층 101호 중 102호 (역삼동)",프로티너(PROTEINER) 강남역점,45195.66284,45197.01243,경양식,202614.8616,443629.0234,경양식,서울특별시,강남구,강남대로78길 12 프로티너(PROTEINER) 강남역점
